rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
22638,1958,__pr_graph_lp_or_cost_row__: item: grease-barrel,,,True,node-cost:item: grease-barrel,False,False,1.0914849335264659e-36,8.2472258608273124e-37
22639,9459,__pr_graph_lp_or_to_or_and__: 71406:item: charcoal-briquette --> energy-source-burner: jerry__chemical__biomass_2_1,,,True,item: charcoal-briquette --> energy-source-burner: jerry__chemical__biomass_2_1,False,False,1.0914053045481062e-36,8.2466241867689471e-37
22640,14356,__pr_graph_lp_or_to_or_and__: 80926:item-deliver: high-energy-waste-2 --> item: high-energy-waste-2:noncoproduct-route,,,True,item-deliver: high-energy-waste-2 --> item: high-energy-waste-2,False,False,1.091136358274042e-36,8.2445920371730121e-37
22641,9054,__pr_graph_lp_or_to_or_and__: 65038:item: mukmoux-mk04 --> recipe-py-module: mukmoux-calf-1-microchip,,,True,item: mukmoux-mk04 --> recipe-py-module: mukmoux-calf-1-microchip,False,False,-1.0907130627673701e-36,8.241393629625491e-37
22642,22515,item-deliver: meat-numal,item-deliver,meat-numal,False,,False,False,-1.090287307879349e-36,8.2381766390697743e-37
22643,11961,__pr_graph_lp_or_to_or_and__: 76714:fluid-temperature: pre-enzyme: 10 --> fluid: pre-enzyme:noncoproduct-route,,,True,fluid-temperature: pre-enzyme: 10 --> fluid: pre-enzyme,False,False,-1.0899670995262985e-36,8.2357571548157887e-37
22644,23001,item-deliver: pre-fiber-1-barrel,item-deliver,pre-fiber-1-barrel,False,,False,False,1.0898287672893174e-36,8.2347119207798676e-37
22645,10662,__pr_graph_lp_or_to_or_and__: 75053:fluid-temperature: coal-slurry: 10 --> fluid-temperature-range: coal-slurry: 10: 10:noncoproduct-route,,,True,fluid-temperature: coal-slurry: 10 --> fluid-temperature-range: coal-slurry: 10: 10,False,False,1.0897676472732054e-36,8.2342500998586524e-37
22646,22943,item-deliver: phosphorous-acid-barrel,item-deliver,phosphorous-acid-barrel,False,,False,False,1.0896009982518475e-36,8.2329909050897581e-37
22647,6742,__pr_graph_lp_or_to_or_and__: 25101:item-craft: dhilmos-pool-mk01 --> item: dhilmos-pool-mk01,,,True,item-craft: dhilmos-pool-mk01 --> item: dhilmos-pool-mk01,False,False,-1.0890977203762439e-36,8.2291881532758146e-37
22648,1590,__pr_graph_lp_or_cost_row__: item: digested-rennea-seeds-mk04,,,True,node-cost:item: digested-rennea-seeds-mk04,False,False,1.0890029180534906e-36,8.2284718299039909e-37
22649,5678,__pr_graph_lp_or_to_or_and__: 15551:item: pb-biomass --> fuel-category: biomass__0,,,True,item: pb-biomass --> fuel-category: biomass__0,False,False,-1.0888520561417667e-36,8.2273319220394238e-37
22650,17555,__pr_graph_lp_or_to_or_and__: 8885:item: arthurian-mk04 --> entity-operate-py-module: arthurian-pen-mk04,,,True,item: arthurian-mk04 --> entity-operate-py-module: arthurian-pen-mk04,False,False,1.0884669151164618e-36,8.2244218085542128e-37
22651,23790,item-deliver: used-dingrit-mk03,item-deliver,used-dingrit-mk03,False,,False,False,1.0884191676914362e-36,8.2240610305110497e-37
22652,22193,item-deliver: grods-swamp-mk01,item-deliver,grods-swamp-mk01,False,,False,False,1.0882334936061205e-36,8.2226580829567003e-37
22653,1267,__pr_graph_lp_or_cost_row__: item: cadaveric-arum-seeds-mk02,,,True,node-cost:item: cadaveric-arum-seeds-mk02,False,False,-1.088180582104252e-36,8.2222582853111791e-37
22654,11901,__pr_graph_lp_or_to_or_and__: 76636:fluid-temperature: organic-pulp: 10 --> fluid-temperature-range: organic-pulp: 10: 10:noncoproduct-route,,,True,fluid-temperature: organic-pulp: 10 --> fluid-temperature-range: organic-pulp: 10: 10,False,False,1.0881644673545936e-36,8.2221365227691217e-37
22655,1094,__pr_graph_lp_or_cost_row__: item: barrel-milk,,,True,node-cost:item: barrel-milk,False,False,1.0881611811118089e-36,8.2221116920219023e-37
22656,7928,__pr_graph_lp_or_to_or_and__: 34820:item-craft: speed-module --> item: speed-module,,,True,item-craft: speed-module --> item: speed-module,False,False,1.0879736134992693e-36,8.2206944370353465e-37
22657,1477,__pr_graph_lp_or_cost_row__: item: core-shell,,,True,node-cost:item: core-shell,False,False,-1.0875907679956106e-36,8.2178016684395642e-37
22658,18598,entity-build: py-gas-powerplant-mk04,entity-build,py-gas-powerplant-mk04,False,,False,False,-1.0874226131182447e-36,8.2165310954699901e-37
22659,2432,__pr_graph_lp_or_cost_row__: item: mukmoux,,,True,node-cost:item: mukmoux,False,False,-1.0869539125749507e-36,8.2129896088924802e-37
22660,22448,item-deliver: lead-refined-dust,item-deliver,lead-refined-dust,False,,False,False,1.0869459623135743e-36,8.2129295369673345e-37
22661,22270,item-deliver: high-chromite,item-deliver,high-chromite,False,,False,False,1.0866976994607515e-36,8.2110536706523798e-37
