rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
1,20127,item-burn: mox-fuel-cell,item-burn,mox-fuel-cell,False,,False,False,0.98058067569092022,0.83333333329861092
2,20158,item-burn: uranium-fuel-cell,item-burn,uranium-fuel-cell,False,,False,False,0.19611613513818402,0.16666666665972218
3,11620,__pr_graph_lp_or_to_or_and__: 72725:entity-operate: nuclear-reactor --> fuel-category-burn: nuclear:noncoproduct-route,,,True,entity-operate: nuclear-reactor --> fuel-category-burn: nuclear,False,False,-4.9029033784546013e-11,4.1666666664930549e-11
4,19005,entity-operate: fusion-reactor-mk01,entity-operate,fusion-reactor-mk01,False,,False,False,1.1687832983698322e-16,9.9327480755013202e-17
5,18878,entity-operate: centrifuge-mk03,entity-operate,centrifuge-mk03,False,,False,False,3.4962457623674735e-17,2.9712375609808361e-17
6,19210,entity-operate: particle-accelerator-mk01,entity-operate,particle-accelerator-mk01,False,,False,False,3.4327649906562297e-17,2.9172892787008235e-17
7,19211,entity-operate: particle-accelerator-mk02,entity-operate,particle-accelerator-mk02,False,,False,False,-3.0973699247087936e-17,2.6322582810412476e-17
8,18877,entity-operate: centrifuge-mk02,entity-operate,centrifuge-mk02,False,,False,False,1.7163824953281149e-17,1.4586446393504118e-17
9,20084,item-burn: auog-mk04,item-burn,auog-mk04,False,,False,False,-1.4156456174107377e-17,1.2030674378681147e-17
10,20090,item-burn: charged-auog,item-burn,charged-auog,False,,False,False,-9.8020418075561806e-18,8.3301337412831195e-18
11,18876,entity-operate: centrifuge-mk01,entity-operate,centrifuge-mk01,False,,False,False,8.5819124766405743e-18,7.2932231967520588e-18
12,20083,item-burn: auog-mk03,item-burn,auog-mk03,False,,False,False,-7.2473826970898488e-18,6.1590909655660108e-18
13,20082,item-burn: auog-mk02,item-burn,auog-mk02,False,,False,False,-7.0782280870536883e-18,6.0153371893405736e-18
14,19495,entity-operate: uranium-mining-drill,entity-operate,uranium-mining-drill,False,,False,False,4.960333110154425e-18,4.2154725535906547e-18
15,20081,item-burn: auog,item-burn,auog,False,,False,False,-3.5391140435268441e-18,3.0076685946702868e-18
16,19494,entity-operate: uranium-mine,entity-operate,uranium-mine,False,,False,False,-3.5158350272883181e-18,2.9878852349948633e-18
17,20142,item-burn: quantum-battery,item-burn,quantum-battery,False,,False,False,-3.1223170811684621e-18,2.6534592873064479e-18
18,18952,entity-operate: eaf-mk03,entity-operate,eaf-mk03,False,,False,False,2.513129449620384e-18,2.1357493505441823e-18
19,20151,item-burn: simik,item-burn,simik,False,,False,False,-2.478218568945079e-18,2.10608080691207e-18
20,20153,item-burn: simik-mk03,item-burn,simik-mk03,False,,False,False,-1.8227597923865685e-18,1.5490479582640302e-18
21,19263,entity-operate: py-electric-boiler,entity-operate,py-electric-boiler,False,,False,False,1.3790428282632019e-18,1.1719610485168764e-18
22,20132,item-burn: nuclear-fuel,item-burn,nuclear-fuel,False,,False,False,-1.1110430576163489e-18,9.4420503849858387e-19
23,20131,item-burn: nexelit-battery,item-burn,nexelit-battery,False,,False,False,-9.5548822681145179e-19,8.1200885221945966e-19
24,18835,entity-operate: bio-printer-mk03,entity-operate,bio-printer-mk03,False,,False,False,8.8946553749632823e-19,7.5590035536218268e-19
25,18951,entity-operate: eaf-mk02,entity-operate,eaf-mk02,False,,False,False,8.8946553749632823e-19,7.5590035536218268e-19
26,18834,entity-operate: bio-printer-mk02,entity-operate,bio-printer-mk02,False,,False,False,4.4473276874816412e-19,3.7795017768109134e-19
27,18950,entity-operate: eaf-mk01,entity-operate,eaf-mk01,False,,False,False,4.4473276874816412e-19,3.7795017768109134e-19
28,20091,item-burn: charged-dingrit,item-burn,charged-dingrit,False,,False,False,-3.6629874741089415e-19,3.1129407679581999e-19
29,18956,entity-operate: electrolyzer-mk02,entity-operate,electrolyzer-mk02,False,,False,False,2.7838818363506188e-19,2.3658446344161426e-19
30,18833,entity-operate: bio-printer-mk01,entity-operate,bio-printer-mk01,False,,False,False,2.2236638437408206e-19,1.8897508884054567e-19
31,19146,entity-operate: natural-gas-derrick-mk03,entity-operate,natural-gas-derrick-mk03,False,,False,False,2.2236638437408206e-19,1.8897508884054567e-19
32,19188,entity-operate: oil-derrick-mk03,entity-operate,oil-derrick-mk03,False,,False,False,2.2236638437408206e-19,1.8897508884054567e-19
33,19444,entity-operate: tar-extractor-mk03,entity-operate,tar-extractor-mk03,False,,False,False,2.2236638437408206e-19,1.8897508884054567e-19
34,18957,entity-operate: electrolyzer-mk03,entity-operate,electrolyzer-mk03,False,,False,False,1.7883150394634449e-19,1.5197755470492686e-19
35,19337,entity-operate: rare-earth-mine,entity-operate,rare-earth-mine,False,,False,False,1.7883150394634449e-19,1.5197755470492686e-19
36,18777,entity-operate: advanced-foundry-mk02,entity-operate,advanced-foundry-mk02,False,,False,False,1.5078450726022335e-19,1.28142190805886e-19
37,18955,entity-operate: electrolyzer-mk01,entity-operate,electrolyzer-mk01,False,,False,False,1.3919409181753094e-19,1.1829223172080713e-19
38,19136,entity-operate: moss-farm-mk03,entity-operate,moss-farm-mk03,False,,False,False,1.3873601084245262e-19,1.1790293774903502e-19
39,18969,entity-operate: ez-ranch-mk03,entity-operate,ez-ranch-mk03,False,,False,False,1.380838074523412e-19,1.1734867144688989e-19
40,18815,entity-operate: automated-factory-mk02,entity-operate,automated-factory-mk02,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
41,19055,entity-operate: hpf-mk03,entity-operate,hpf-mk03,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
42,19145,entity-operate: natural-gas-derrick-mk02,entity-operate,natural-gas-derrick-mk02,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
43,19187,entity-operate: oil-derrick-mk02,entity-operate,oil-derrick-mk02,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
44,19443,entity-operate: tar-extractor-mk02,entity-operate,tar-extractor-mk02,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
45,19500,entity-operate: vacuum-pump-mk03,entity-operate,vacuum-pump-mk03,False,,False,False,1.3453484946409251e-19,1.143326371078487e-19
46,18983,entity-operate: fish-farm-mk03,entity-operate,fish-farm-mk03,False,,False,False,1.2100168180564867e-19,1.0283165611313992e-19
47,19149,entity-operate: navens-culture-mk03,entity-operate,navens-culture-mk03,False,,False,False,1.2100168180564867e-19,1.0283165611313992e-19
48,19416,entity-operate: sponge-culture-mk03,entity-operate,sponge-culture-mk03,False,,False,False,1.1468468873773727e-19,9.7463244293278515e-20
49,18990,entity-operate: flotation-cell-mk03,entity-operate,flotation-cell-mk03,False,,False,False,1.1118319218704103e-19,9.4487544420272836e-20
50,19410,entity-operate: solid-separator-mk03,entity-operate,solid-separator-mk03,False,,False,False,1.1118319218704103e-19,9.4487544420272836e-20
51,20107,item-burn: dingrits-mk03,item-burn,dingrits-mk03,False,,False,False,-1.050084896777847e-19,8.9240056322936761e-20
52,19383,entity-operate: seaweed-crop-mk03,entity-operate,seaweed-crop-mk03,False,,False,False,9.2564031203747952e-20,7.8664300224176008e-20
53,20152,item-burn: simik-mk02,item-burn,simik-mk02,False,,False,False,-9.1853383760817663e-20,7.8060366027736775e-20
54,19234,entity-operate: prandium-lab-mk03,entity-operate,prandium-lab-mk03,False,,False,False,8.6552543729379566e-20,7.3555518234801705e-20
55,18982,entity-operate: fish-farm-mk02,entity-operate,fish-farm-mk02,False,,False,False,8.0129675339222498e-20,6.8097129692587621e-20
56,19139,entity-operate: mukmoux-pasture-mk03,entity-operate,mukmoux-pasture-mk03,False,,False,False,7.9301881217392583e-20,6.7393639962542232e-20
57,20105,item-burn: dingrits,item-burn,dingrits,False,,False,False,7.7215116340682997e-20,6.5620230824845755e-20
58,19111,entity-operate: mega-farm,entity-operate,mega-farm,False,,False,False,-7.6499484770617751e-20,6.5012060934820147e-20
59,19035,entity-operate: grods-swamp-mk03,entity-operate,grods-swamp-mk03,False,,False,False,7.4322649085332246e-20,6.3162106328704571e-20
60,18789,entity-operate: antelope-enclosure-mk01,entity-operate,antelope-enclosure-mk01,False,,False,False,7.3644314947205391e-20,6.2585633160887767e-20
61,19417,entity-operate: sponge-culture-mk04,entity-operate,sponge-culture-mk04,False,,False,False,-7.2742394694778323e-20,6.1819148333114679e-20
62,18882,entity-operate: chemical-plant-mk03,entity-operate,chemical-plant-mk03,False,,False,False,6.959704590876547e-20,5.9146115860403565e-20
63,19004,entity-operate: fts-reactor-mk03,entity-operate,fts-reactor-mk03,False,,False,False,6.959704590876547e-20,5.9146115860403565e-20
64,19350,entity-operate: reformer-mk02,entity-operate,reformer-mk02,False,,False,False,6.959704590876547e-20,5.9146115860403565e-20
65,18786,entity-operate: agitator-mk03,entity-operate,agitator-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
66,18822,entity-operate: ball-mill-mk03,entity-operate,ball-mill-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
67,18838,entity-operate: bio-reactor-mk03,entity-operate,bio-reactor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
68,18841,entity-operate: biofactory-mk03,entity-operate,biofactory-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
69,18852,entity-operate: borax-mine-mk03,entity-operate,borax-mine-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
70,18855,entity-operate: botanical-nursery-mk03,entity-operate,botanical-nursery-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
71,18867,entity-operate: carbon-filter-mk03,entity-operate,carbon-filter-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
72,18891,entity-operate: classifier-mk03,entity-operate,classifier-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
73,18903,entity-operate: compost-plant-mk03,entity-operate,compost-plant-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
74,18916,entity-operate: cracker-mk03,entity-operate,cracker-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
75,18920,entity-operate: creature-chamber-mk03,entity-operate,creature-chamber-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
76,18922,entity-operate: cridren-enclosure-mk02,entity-operate,cridren-enclosure-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
77,18945,entity-operate: distilator-mk03,entity-operate,distilator-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
78,18962,entity-operate: evaporator-mk02,entity-operate,evaporator-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
79,18987,entity-operate: flora-collector-mk03,entity-operate,flora-collector-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
80,18989,entity-operate: flotation-cell-mk02,entity-operate,flotation-cell-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
81,18997,entity-operate: fluid-separator-mk03,entity-operate,fluid-separator-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
82,19011,entity-operate: gas-refinery-mk03,entity-operate,gas-refinery-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
83,19017,entity-operate: gasifier-mk03,entity-operate,gasifier-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
84,19038,entity-operate: ground-borer-mk03,entity-operate,ground-borer-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
85,19068,entity-operate: hydrocyclone-mk03,entity-operate,hydrocyclone-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
86,19074,entity-operate: incubator-mk03,entity-operate,incubator-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
87,19083,entity-operate: jaw-crusher-mk03,entity-operate,jaw-crusher-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
88,19086,entity-operate: jig-mk03,entity-operate,jig-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
89,19105,entity-operate: lor-mk03,entity-operate,lor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
90,19115,entity-operate: methanol-reactor-mk03,entity-operate,methanol-reactor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
91,19118,entity-operate: micro-mine-mk03,entity-operate,micro-mine-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
92,19122,entity-operate: mixer-mk03,entity-operate,mixer-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
93,19144,entity-operate: natural-gas-derrick-mk01,entity-operate,natural-gas-derrick-mk01,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
94,19172,entity-operate: nmf-mk03,entity-operate,nmf-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
95,19186,entity-operate: oil-derrick-mk01,entity-operate,oil-derrick-mk01,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
96,19195,entity-operate: olefin-plant-mk03,entity-operate,olefin-plant-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
97,19326,entity-operate: quenching-tower-mk03,entity-operate,quenching-tower-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
98,19341,entity-operate: rc-mk03,entity-operate,rc-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
99,19344,entity-operate: rectisol-mk03,entity-operate,rectisol-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
100,19362,entity-operate: research-center-mk03,entity-operate,research-center-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
101,19370,entity-operate: sand-extractor-mk03,entity-operate,sand-extractor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
102,19373,entity-operate: sap-extractor-mk03,entity-operate,sap-extractor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
103,19379,entity-operate: scrubber-mk03,entity-operate,scrubber-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
104,19403,entity-operate: soil-extractor-mk03,entity-operate,soil-extractor-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
105,19409,entity-operate: solid-separator-mk02,entity-operate,solid-separator-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
106,19447,entity-operate: tar-processing-unit-mk03,entity-operate,tar-processing-unit-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
107,19482,entity-operate: trits-reef-mk03,entity-operate,trits-reef-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
108,19493,entity-operate: upgrader-mk03,entity-operate,upgrader-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
109,19499,entity-operate: vacuum-pump-mk02,entity-operate,vacuum-pump-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
110,19516,entity-operate: washer-mk03,entity-operate,washer-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
111,19524,entity-operate: wpu-mk03,entity-operate,wpu-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
112,19529,entity-operate: xyhiphoe-pool-mk03,entity-operate,xyhiphoe-pool-mk03,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
113,19545,entity-operate: zungror-lair-mk02,entity-operate,zungror-lair-mk02,False,,False,False,6.7267424732046257e-20,5.7166318553924349e-20
114,19363,entity-operate: retorter,entity-operate,retorter,False,,False,False,6.1766594199606881e-20,5.2491511516473244e-20
115,19138,entity-operate: mukmoux-pasture-mk02,entity-operate,mukmoux-pasture-mk02,False,,False,False,5.7749560178550321e-20,4.9077689039926571e-20
116,18801,entity-operate: arthurian-pen-mk03,entity-operate,arthurian-pen-mk03,False,,False,False,5.7398524044192587e-20,4.8779365690094625e-20
117,19485,entity-operate: tuuphra-plantation-mk03,entity-operate,tuuphra-plantation-mk03,False,,False,False,-5.7391654230679013e-20,4.8773527471234793e-20
118,18862,entity-operate: cadaveric-arum-mk03,entity-operate,cadaveric-arum-mk03,False,,False,False,5.6948419543355604e-20,4.8396850417956609e-20
119,19092,entity-operate: kmauts-enclosure-mk02,entity-operate,kmauts-enclosure-mk02,False,,False,False,5.549230766037377e-20,4.7159393267125052e-20
120,19543,entity-operate: zipir-reef-mk03,entity-operate,zipir-reef-mk03,False,,False,False,5.3388803986271252e-20,4.537175888700573e-20
121,18890,entity-operate: classifier-mk02,entity-operate,classifier-mk02,False,,False,False,5.0562525329734175e-20,4.2969883883683578e-20
122,19089,entity-operate: kicalk-plantation-mk03,entity-operate,kicalk-plantation-mk03,False,,False,False,4.802235724009985e-20,4.0811156107631672e-20
123,19382,entity-operate: seaweed-crop-mk02,entity-operate,seaweed-crop-mk02,False,,False,False,4.5890720156113797e-20,3.8999612926516668e-20
124,18939,entity-operate: dingrits-pack-mk01,entity-operate,dingrits-pack-mk01,False,,False,False,-4.497788286542715e-20,3.82238504002246e-20
125,19351,entity-operate: reformer-mk03,entity-operate,reformer-mk03,False,,False,False,4.4707875986586122e-20,3.7994388676231714e-20
126,19335,entity-operate: ralesia-plantation-mk03,entity-operate,ralesia-plantation-mk03,False,,False,False,4.4120309881343994e-20,3.7495053503559965e-20
127,19334,entity-operate: ralesia-plantation-mk02,entity-operate,ralesia-plantation-mk02,False,,False,False,4.3633862086519754e-20,3.7081652370551692e-20
128,19489,entity-operate: ulric-corral-mk03,entity-operate,ulric-corral-mk03,False,,False,False,4.3092229077631415e-20,3.6621352823649603e-20
129,19390,entity-operate: simik-den-mk02,entity-operate,simik-den-mk02,False,,False,False,-4.291107867570293e-20,3.6467404584601265e-20
130,19535,entity-operate: yotoi-aloe-orchard-mk02,entity-operate,yotoi-aloe-orchard-mk02,False,,False,False,4.2201543951934502e-20,3.5864416017615237e-20
131,18940,entity-operate: dingrits-pack-mk02,entity-operate,dingrits-pack-mk02,False,,False,False,-3.933060267783898e-20,3.34245850878849e-20
132,19357,entity-operate: rennea-plantation-mk03,entity-operate,rennea-plantation-mk03,False,,False,False,3.9074022926572595e-20,3.3206534228143975e-20
133,19220,entity-operate: phagnot-corral-mk03,entity-operate,phagnot-corral-mk03,False,,False,False,-3.6383776335859574e-20,3.0920264251168873e-20
134,18813,entity-operate: auog-paddock-mk03,entity-operate,auog-paddock-mk03,False,,False,False,-3.6045355905613002e-20,3.0632662188243239e-20
135,19451,entity-operate: tholin-atm-mk01,entity-operate,tholin-atm-mk01,False,,False,False,3.5659794575171876e-20,3.030499806365587e-20
136,19349,entity-operate: reformer-mk01,entity-operate,reformer-mk01,False,,False,False,3.4798522954382735e-20,2.9573057930201783e-20
137,18797,entity-operate: arqad-hive-mk02,entity-operate,arqad-hive-mk02,False,,False,False,3.4041350885879104e-20,2.892958540482069e-20
138,18874,entity-operate: centrifugal-pan-mk02,entity-operate,centrifugal-pan-mk02,False,,False,False,3.3633712366023129e-20,2.8583159276962174e-20
139,18947,entity-operate: drp,entity-operate,drp,False,,False,False,3.3633712366023129e-20,2.8583159276962174e-20
140,19002,entity-operate: fts-reactor,entity-operate,fts-reactor,False,,False,False,3.3633712366023129e-20,2.8583159276962174e-20
141,19007,entity-operate: fwf-mk02,entity-operate,fwf-mk02,False,,False,False,3.2023010080630617e-20,2.7214325546385059e-20
142,18778,entity-operate: advanced-foundry-mk03,entity-operate,advanced-foundry-mk03,False,,False,False,3.1279742249109421e-20,2.6582669350285982e-20
143,18816,entity-operate: automated-factory-mk03,entity-operate,automated-factory-mk03,False,,False,False,3.1279742249109421e-20,2.6582669350285982e-20
144,19232,entity-operate: prandium-lab-mk01,entity-operate,prandium-lab-mk01,False,,False,False,-2.9149792600430039e-20,2.4772560213430359e-20
145,19355,entity-operate: rennea-plantation-mk01,entity-operate,rennea-plantation-mk01,False,,False,False,-2.8695827115339506e-20,2.4386763735617397e-20
146,18796,entity-operate: arqad-hive-mk01,entity-operate,arqad-hive-mk01,False,,False,False,2.7869361127384718e-20,2.3684402702329627e-20
147,19133,entity-operate: moondrop-greenhouse-mk03,entity-operate,moondrop-greenhouse-mk03,False,,False,False,-2.7433060038110217e-20,2.3313618074342997e-20
148,18975,entity-operate: fawogae-plantation-mk02,entity-operate,fawogae-plantation-mk02,False,,False,False,2.6973413905325402e-20,2.2922993974289735e-20
149,19526,entity-operate: xenopen-mk02,entity-operate,xenopen-mk02,False,,False,False,2.6863180156980876e-20,2.2829313301982769e-20
150,19352,entity-operate: regolite-mine,entity-operate,regolite-mine,False,,False,False,2.6419758049532961e-20,2.2452476972225911e-20
151,18776,entity-operate: advanced-foundry-mk01,entity-operate,advanced-foundry-mk01,False,,False,False,2.5938837624044909e-20,2.2043773199901454e-20
152,19512,entity-operate: vrauks-paddock-mk02,entity-operate,vrauks-paddock-mk02,False,,False,False,-2.555536960595054e-20,2.1717888048731376e-20
153,18993,entity-operate: fluid-drill-mk03,entity-operate,fluid-drill-mk03,False,,False,False,2.5281262664867087e-20,2.1484941941841789e-20
154,18924,entity-operate: data-array,entity-operate,data-array,False,,False,False,2.5104499348696573e-20,2.1334722008774579e-20
155,19218,entity-operate: phagnot-corral-mk01,entity-operate,phagnot-corral-mk01,False,,False,False,-2.4430243654974662e-20,2.0761714852225276e-20
156,19415,entity-operate: sponge-culture-mk02,entity-operate,sponge-culture-mk02,False,,False,False,2.4354264978842233e-20,2.0697145393525268e-20
157,19008,entity-operate: fwf-mk03,entity-operate,fwf-mk03,False,,False,False,2.4202689639510399e-20,2.0568331124691889e-20
158,19182,entity-operate: numal-reef-mk03,entity-operate,numal-reef-mk03,False,,False,False,2.3554243454925627e-20,2.0017257833262761e-20
159,18981,entity-operate: fish-farm-mk01,entity-operate,fish-farm-mk01,False,,False,False,-2.1455539337851465e-20,1.8233702292300632e-20
160,18968,entity-operate: ez-ranch-mk02,entity-operate,ez-ranch-mk02,False,,False,False,-2.0368412608089719e-20,1.7309822224205218e-20
161,19041,entity-operate: guar-gum-plantation-mk03,entity-operate,guar-gum-plantation-mk03,False,,False,False,-1.9851400364735105e-20,1.6870446304618264e-20
162,18988,entity-operate: flotation-cell-mk01,entity-operate,flotation-cell-mk01,False,,False,False,-1.9783334638637991e-20,1.6812601560358002e-20
163,19541,entity-operate: zipir-reef-mk01,entity-operate,zipir-reef-mk01,False,,False,False,1.9671820938505343e-20,1.6717833138193731e-20
164,18900,entity-operate: coalbed-mk03,entity-operate,coalbed-mk03,False,,False,False,1.8940514614282987e-20,1.6096342268615693e-20
165,19052,entity-operate: heavy-oil-refinery-mk03,entity-operate,heavy-oil-refinery-mk03,False,,False,False,1.8940514614282987e-20,1.6096342268615693e-20
166,19442,entity-operate: tar-extractor-mk01,entity-operate,tar-extractor-mk01,False,,False,False,1.8940514614282987e-20,1.6096342268615693e-20
167,19519,entity-operate: wet-scrubber-mk03,entity-operate,wet-scrubber-mk03,False,,False,False,1.8940514614282987e-20,1.6096342268615693e-20
168,19533,entity-operate: yaedols-culture-mk03,entity-operate,yaedols-culture-mk03,False,,False,False,1.8405750542476267e-20,1.5641880195749497e-20
169,19376,entity-operate: scrondrix-pen-mk03,entity-operate,scrondrix-pen-mk03,False,,False,False,1.7877909107629995e-20,1.5193301233040862e-20
170,19530,entity-operate: xyhiphoe-pool-mk04,entity-operate,xyhiphoe-pool-mk04,False,,False,False,1.7836379397155461e-20,1.5158007765691747e-20
171,19012,entity-operate: gas-separator-mk01,entity-operate,gas-separator-mk01,False,,False,False,1.7829897287585938e-20,1.5152499031827935e-20
172,19036,entity-operate: ground-borer,entity-operate,ground-borer,False,,False,False,1.7399261477191367e-20,1.4786528965100891e-20
173,18861,entity-operate: cadaveric-arum-mk02,entity-operate,cadaveric-arum-mk02,False,,False,False,-1.734399758169982e-20,1.4739563684851424e-20
174,18889,entity-operate: classifier,entity-operate,classifier,False,,False,False,1.6816856183011564e-20,1.4291579638481087e-20
175,18881,entity-operate: chemical-plant-mk02,entity-operate,chemical-plant-mk02,False,,False,False,1.563987112455471e-20,1.3291334675142991e-20
176,18923,entity-operate: cridren-enclosure-mk03,entity-operate,cridren-enclosure-mk03,False,,False,False,1.563987112455471e-20,1.3291334675142991e-20
177,18963,entity-operate: evaporator-mk03,entity-operate,evaporator-mk03,False,,False,False,1.563987112455471e-20,1.3291334675142991e-20
178,19003,entity-operate: fts-reactor-mk02,entity-operate,fts-reactor-mk02,False,,False,False,1.563987112455471e-20,1.3291334675142991e-20
179,19054,entity-operate: hpf-mk02,entity-operate,hpf-mk02,False,,False,False,1.563987112455471e-20,1.3291334675142991e-20
180,19347,entity-operate: ree-mining-drill-mk02,entity-operate,ree-mining-drill-mk02,False,,False,False,1.5566537023928192e-20,1.3229012673461189e-20
181,19360,entity-operate: research-center-mk01,entity-operate,research-center-mk01,False,,False,False,1.5149527625202648e-20,1.2874622829900431e-20
182,20106,item-burn: dingrits-mk02,item-burn,dingrits-mk02,False,,False,False,1.4835081874964459e-20,1.2607395327173091e-20
183,19034,entity-operate: grods-swamp-mk02,entity-operate,grods-swamp-mk02,False,,False,False,1.4557939163248368e-20,1.2371869311334511e-20
184,18935,entity-operate: dhilmos-pool-mk03,entity-operate,dhilmos-pool-mk03,False,,False,False,1.4193179026290526e-20,1.2061882801992625e-20
185,19088,entity-operate: kicalk-plantation-mk02,entity-operate,kicalk-plantation-mk02,False,,False,False,1.4164437392693765e-20,1.2037457110233238e-20
186,18851,entity-operate: borax-mine-mk02,entity-operate,borax-mine-mk02,False,,False,False,-1.3465444448800371e-20,1.1443427333461977e-20
187,18860,entity-operate: cadaveric-arum-mk01,entity-operate,cadaveric-arum-mk01,False,,False,False,1.3380008594085874e-20,1.1370820818406719e-20
188,19217,entity-operate: phadai-enclosure-mk02,entity-operate,phadai-enclosure-mk02,False,,False,False,1.3292617267907163e-20,1.1296552472159147e-20
189,18976,entity-operate: fawogae-plantation-mk03,entity-operate,fawogae-plantation-mk03,False,,False,False,1.3159171790662664e-20,1.1183145623418805e-20
190,19233,entity-operate: prandium-lab-mk02,entity-operate,prandium-lab-mk02,False,,False,False,-1.3124414945814012e-20,1.1153607985067669e-20
191,19091,entity-operate: kmauts-enclosure-mk01,entity-operate,kmauts-enclosure-mk01,False,,False,False,1.301174260160779e-20,1.1057854904780032e-20
192,19043,entity-operate: harvester,entity-operate,harvester,False,,False,False,1.2640631332433544e-20,1.0742470970920895e-20
193,19103,entity-operate: lor-mk01,entity-operate,lor-mk01,False,,False,False,1.2640631332433544e-20,1.0742470970920895e-20
194,19270,entity-operate: py-heat-exchanger-mk03,entity-operate,py-heat-exchanger-mk03,False,,False,False,1.2608412215887142e-20,1.0715089986925233e-20
195,18914,entity-operate: cracker-mk01,entity-operate,cracker-mk01,False,,False,False,1.2552249674348287e-20,1.066736100438729e-20
196,19346,entity-operate: ree-mining-drill-mk01,entity-operate,ree-mining-drill-mk01,False,,False,False,1.1717553074827658e-20,9.9580052962693082e-21
197,18967,entity-operate: ez-ranch-mk01,entity-operate,ez-ranch-mk01,False,,False,False,1.1716486536075184e-20,9.9570989126175341e-21
198,19488,entity-operate: ulric-corral-mk02,entity-operate,ulric-corral-mk02,False,,False,False,-1.1632596660245002e-20,9.885806226978677e-21
199,18994,entity-operate: fluid-drill-mk04,entity-operate,fluid-drill-mk04,False,,False,False,1.1294733169754476e-20,9.5986774718336802e-21
200,19528,entity-operate: xyhiphoe-pool-mk02,entity-operate,xyhiphoe-pool-mk02,False,,False,False,1.1027948428347743e-20,9.3719540381161702e-21
201,18943,entity-operate: distilator,entity-operate,distilator,False,,False,False,-1.094932892951259e-20,9.3051403116673988e-21
202,19096,entity-operate: leaching-station-mk01,entity-operate,leaching-station-mk01,False,,False,False,-1.0806726241666778e-20,9.1839513303363527e-21
203,18798,entity-operate: arqad-hive-mk03,entity-operate,arqad-hive-mk03,False,,False,False,-1.0442547370860209e-20,8.8744588022357688e-21
