rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
9405,693,__pr_graph_lp_or_cost_row__: item: armac-12-barrel,,,True,node-cost:item: armac-12-barrel,False,False,1.3671946206852042e-33,1.1618920082437448e-33
9406,7165,__pr_graph_lp_or_to_or_and__: 38742:entity-operate: mega-farm --> recipe-category: arum-farm__1__0:noncoproduct-route,,,True,entity-operate: mega-farm --> recipe-category: arum-farm__1__0,False,False,1.3671504193319098e-33,1.1618544443165837e-33
9407,455,__pr_graph_lp_or_cost_row__: entity: py-tank-3000,,,True,node-cost:entity: py-tank-3000,False,False,-1.3648104850439613e-33,1.1598658825508709e-33
9408,10254,entity-mine: uranium-ore,entity-mine,uranium-ore,False,,True,False,-1.3639122784245259e-33,1.1591025537042796e-33
9409,7992,__pr_graph_lp_or_to_or_and__: 6299:item: chromium-mine --> entity-build-item: chromium-mine,,,True,item: chromium-mine --> entity-build-item: chromium-mine,False,False,-1.3636808902802319e-33,1.1589059115937928e-33
9410,9412,entity-build: flamethrower-turret,entity-build,flamethrower-turret,False,,False,False,-1.3636627722306438e-33,1.1588905142123938e-33
9411,1733,__pr_graph_lp_or_cost_row__: item: pregnant-solution-barrel,,,True,node-cost:item: pregnant-solution-barrel,False,False,1.36301105476185e-33,1.1583366608639622e-33
9412,7363,__pr_graph_lp_or_to_or_and__: 4483:item: assembling-machine-1 --> entity-build-item: assembling-machine-1,,,True,item: assembling-machine-1 --> entity-build-item: assembling-machine-1,False,False,1.3621070082826717e-33,1.1575683690909066e-33
9413,2989,__pr_graph_lp_or_to_or_and__: 13895:item-craft: mukmoux-pasture-mk02 --> item: mukmoux-pasture-mk02,,,True,item-craft: mukmoux-pasture-mk02 --> item: mukmoux-pasture-mk02,False,False,1.3605836183979677e-33,1.1562737366328079e-33
9414,810,__pr_graph_lp_or_cost_row__: item: brain-cartridge-02,,,True,node-cost:item: brain-cartridge-02,False,False,1.3602688239012541e-33,1.1560062127525666e-33
9415,9341,entity-build: caravan,entity-build,caravan,False,,False,False,-1.3601747273598401e-33,1.1559262460690981e-33
9416,6043,__pr_graph_lp_or_to_or_and__: 37303:fluid-temperature: fluorine-gas: 15 --> fluid: fluorine-gas:noncoproduct-route,,,True,fluid-temperature: fluorine-gas: 15 --> fluid: fluorine-gas,False,False,-1.3598597372464393e-33,1.1556585559466393e-33
9417,3549,__pr_graph_lp_or_to_or_and__: 16219:item-craft: kicalk --> item: kicalk,,,True,item-craft: kicalk --> item: kicalk,False,False,1.3589688350849901e-33,1.1549014346956823e-33
9418,5432,__pr_graph_lp_or_to_or_and__: 36490:fluid-temperature: iron-pulp-06: 10 --> fluid: iron-pulp-06:noncoproduct-route,,,True,fluid-temperature: iron-pulp-06: 10 --> fluid: iron-pulp-06,False,False,1.3588953750655844e-33,1.1548390056836152e-33
9419,337,__pr_graph_lp_or_cost_row__: entity: moss-farm-mk02,,,True,node-cost:entity: moss-farm-mk02,False,False,1.3587720972976718e-33,1.1547342397262565e-33
9420,5124,__pr_graph_lp_or_to_or_and__: 36085:fluid-temperature: pressured-water: 10 --> fluid-temperature-range: pressured-water: 10: 10:noncoproduct-route,,,True,fluid-temperature: pressured-water: 10 --> fluid-temperature-range: pressured-water: 10: 10,False,False,1.3580996971434159e-33,1.1541628094750313e-33
9421,1683,__pr_graph_lp_or_cost_row__: item: phagnot-cub,,,True,node-cost:item: phagnot-cub,False,False,1.356632226611071e-33,1.1529156993284085e-33
9422,3536,__pr_graph_lp_or_to_or_and__: 16163:item-craft: vrauks-mk03 --> item: vrauks-mk03,,,True,item-craft: vrauks-mk03 --> item: vrauks-mk03,False,False,1.355973375485031e-33,1.15235578353706e-33
9423,5570,__pr_graph_lp_or_to_or_and__: 36674:fluid-temperature: mibc: 10 --> fluid: mibc:noncoproduct-route,,,True,fluid-temperature: mibc: 10 --> fluid: mibc,False,False,1.3554524032938864e-33,1.1519130423089641e-33
9424,9513,entity-build: natural-gas-derrick-mk02,entity-build,natural-gas-derrick-mk02,False,,False,False,-1.3532045899669765e-33,1.1500027683062391e-33
9425,322,__pr_graph_lp_or_cost_row__: entity: megadar,,,True,node-cost:entity: megadar,False,False,-1.3524584572858009e-33,1.1493686774560917e-33
9426,1652,__pr_graph_lp_or_cost_row__: item: outpost,,,True,node-cost:item: outpost,False,False,-1.3513993694552918e-33,1.1484686258704002e-33
9427,9870,entity-mine: dry-hairy-tree,entity-mine,dry-hairy-tree,False,,True,False,1.3513675310850309e-33,1.1484415684585277e-33
9428,8030,__pr_graph_lp_or_to_or_and__: 6467:item: vessel --> entity-build-item: vessel,,,True,item: vessel --> entity-build-item: vessel,False,False,-1.3511617761243776e-33,1.1482667103653033e-33
9429,5113,__pr_graph_lp_or_to_or_and__: 36071:fluid-temperature: vacuum: 15 --> fluid: vacuum:noncoproduct-route,,,True,fluid-temperature: vacuum: 15 --> fluid: vacuum,False,False,-1.3509846640443961e-33,1.1481161940399898e-33
9430,6915,__pr_graph_lp_or_to_or_and__: 38419:entity-operate: reformer-mk01 --> recipe-category: reformer__2__3:noncoproduct-route,,,True,entity-operate: reformer-mk01 --> recipe-category: reformer__2__3,False,False,-1.3505591731018037e-33,1.147754596270149e-33
9431,2187,__pr_graph_lp_or_cost_row__: item: ulric-infusion-equipment,,,True,node-cost:item: ulric-infusion-equipment,False,False,1.350537788971518e-33,1.1477364232538817e-33
9432,5554,__pr_graph_lp_or_to_or_and__: 36652:fluid-temperature: tin-bottom-pulp: 10 --> fluid-temperature-range: tin-bottom-pulp: 10: 10:noncoproduct-route,,,True,fluid-temperature: tin-bottom-pulp: 10 --> fluid-temperature-range: tin-bottom-pulp: 10: 10,False,False,-1.3492951904269015e-33,1.1466804175494989e-33
9433,6892,__pr_graph_lp_or_to_or_and__: 38392:entity-operate: upgrader-mk01 --> recipe-category: upgrader__2__0:noncoproduct-route,,,True,entity-operate: upgrader-mk01 --> recipe-category: upgrader__2__0,False,False,-1.3489647711342217e-33,1.1463996151460036e-33
9434,4791,__pr_graph_lp_or_to_or_and__: 35524:entity-build: substation --> entity: substation:noncoproduct-route,,,True,entity-build: substation --> entity: substation,False,False,1.3485532747457888e-33,1.1460499104602861e-33
9435,6820,__pr_graph_lp_or_to_or_and__: 38304:entity-operate: electronics-factory-mk01 --> recipe-category: electronic__0__0:noncoproduct-route,,,True,entity-operate: electronics-factory-mk01 --> recipe-category: electronic__0__0,False,False,1.3475323935090986e-33,1.1451823282358315e-33
9436,10265,entity-mine: washer,entity-mine,washer,False,,True,False,1.3463354315628293e-33,1.1441651061823648e-33
9437,13598,recipe: grade-3-iron-processing,recipe,grade-3-iron-processing,False,,True,True,-1.3445593430362979e-33,1.1426557211733189e-33
9438,3149,__pr_graph_lp_or_to_or_and__: 14606:item-craft: cytostatics --> item: cytostatics,,,True,item-craft: cytostatics --> item: cytostatics,False,False,-1.3436492985418892e-33,1.14188233206748e-33
9439,4733,__pr_graph_lp_or_to_or_and__: 35405:entity-build: arqad-hive-mk02 --> entity: arqad-hive-mk02:noncoproduct-route,,,True,entity-build: arqad-hive-mk02 --> entity: arqad-hive-mk02,False,False,1.3424712753903801e-33,1.1408812048946867e-33
9440,242,__pr_graph_lp_or_cost_row__: entity: fluid-separator-mk02,,,True,node-cost:entity: fluid-separator-mk02,False,False,1.3422690001632215e-33,1.1407093040062943e-33
9441,12766,recipe: empty-al-pulp-04-barrel,recipe,empty-al-pulp-04-barrel,False,,True,True,1.3416582802545774e-33,1.1401902918843966e-33
9442,2784,__pr_graph_lp_or_to_or_and__: 13273:item-craft: wet-scrubber-mk02 --> item: wet-scrubber-mk02,,,True,item-craft: wet-scrubber-mk02 --> item: wet-scrubber-mk02,False,False,-1.3413972394911173e-33,1.1399684498932847e-33
9443,3071,__pr_graph_lp_or_to_or_and__: 14365:item-craft: petri-dish-bacteria --> item: petri-dish-bacteria,,,True,item-craft: petri-dish-bacteria --> item: petri-dish-bacteria,False,False,-1.341035323208449e-33,1.1396608801953621e-33
9444,427,__pr_graph_lp_or_cost_row__: entity: py-heat-exchanger-mk02,,,True,node-cost:entity: py-heat-exchanger-mk02,False,False,1.3408979940106124e-33,1.1395441728187746e-33
9445,1530,__pr_graph_lp_or_cost_row__: item: mukmoux,,,True,node-cost:item: mukmoux,False,False,-1.3405887504690907e-33,1.1392813663433402e-33
9446,1605,__pr_graph_lp_or_cost_row__: item: niobium-oxide,,,True,node-cost:item: niobium-oxide,False,False,-1.3401228068954309e-33,1.1388853904476361e-33
9447,4699,__pr_graph_lp_or_to_or_and__: 35337:entity-build: rennea-plantation-mk02 --> entity: rennea-plantation-mk02:noncoproduct-route,,,True,entity-build: rennea-plantation-mk02 --> entity: rennea-plantation-mk02,False,False,1.3392744305793492e-33,1.1381644092159043e-33
9448,7823,__pr_graph_lp_or_to_or_and__: 5705:item: kicalk --> entity-operate-py-module: kicalk-plantation-mk01,,,True,item: kicalk --> entity-operate-py-module: kicalk-plantation-mk01,False,False,-1.3387892871781775e-33,1.1377521166043439e-33
9449,7337,__pr_graph_lp_or_to_or_and__: 39041:logic-and: smart-farm-tuuphra-tuber-recipe-tuuphra-super-9 --> logic-or: smart-farm-tuuphra-tuber-recipe:noncoproduct-route,,,True,logic-and: smart-farm-tuuphra-tuber-recipe-tuuphra-super-9 --> logic-or: smart-farm-tuuphra-tuber-recipe,False,False,1.3384653086743877e-33,1.1374767878188872e-33
9450,4963,__pr_graph_lp_or_to_or_and__: 35868:entity-build: aerial-blimp-mk02 --> entity: aerial-blimp-mk02:noncoproduct-route,,,True,entity-build: aerial-blimp-mk02 --> entity: aerial-blimp-mk02,False,False,-1.3383047467110643e-33,1.1373403363882052e-33
9451,653,__pr_graph_lp_or_cost_row__: item: aerial-base,,,True,node-cost:item: aerial-base,False,False,-1.3382059141342577e-33,1.1372563448485893e-33
9452,15871,recipe: ulric-codex-pyvoid,recipe,ulric-codex-pyvoid,False,,True,True,1.3369413254051295e-33,1.1361816510808851e-33
9453,4341,__pr_graph_lp_or_to_or_and__: 33598:item: outlet-gas-01-canister --> energy-source-burner: jerry__nuke_2_1,,,True,item: outlet-gas-01-canister --> energy-source-burner: jerry__nuke_2_1,False,False,1.3368799584135283e-33,1.1361294991662765e-33
9454,10165,entity-mine: salt-mine,entity-mine,salt-mine,False,,True,False,-1.3364967879940088e-33,1.1358038669252631e-33
9455,4182,__pr_graph_lp_or_to_or_and__: 33439:item: raw-fiber --> energy-source-burner: jerry__chemical__biomass_2_1,,,True,item: raw-fiber --> energy-source-burner: jerry__chemical__biomass_2_1,False,False,-1.3357040784484329e-33,1.1351301933517074e-33
9456,2668,__pr_graph_lp_or_to_or_and__: 12922:item-craft: concentrated-ti --> item: concentrated-ti,,,True,item-craft: concentrated-ti --> item: concentrated-ti,False,False,1.3346791699610565e-33,1.1342591886222806e-33
9457,2728,__pr_graph_lp_or_to_or_and__: 13103:item-craft: grade-4-nickel --> item: grade-4-nickel,,,True,item-craft: grade-4-nickel --> item: grade-4-nickel,False,False,-1.3344105221010593e-33,1.1340308818422216e-33
9458,229,__pr_graph_lp_or_cost_row__: entity: fbreactor-mk02,,,True,node-cost:entity: fbreactor-mk02,False,False,1.3341199693109747e-33,1.1337839594511702e-33
9459,2831,__pr_graph_lp_or_to_or_and__: 13411:item-craft: fiberboard --> item: fiberboard,,,True,item-craft: fiberboard --> item: fiberboard,False,False,1.3318319666358302e-33,1.1318395310699654e-33
9460,9548,entity-build: pipe,entity-build,pipe,False,,False,False,1.3297695004632011e-33,1.1300867718599784e-33
9461,865,__pr_graph_lp_or_cost_row__: item: centrifugal-pan-mk02,,,True,node-cost:item: centrifugal-pan-mk02,False,False,-1.3292077524832311e-33,1.1296093778747336e-33
9462,6327,__pr_graph_lp_or_to_or_and__: 37689:entity-operate: distilator-mk02 --> recipe-category: distilator__2__1:noncoproduct-route,,,True,entity-operate: distilator-mk02 --> recipe-category: distilator__2__1,False,False,1.3290639025095607e-33,1.129487128904276e-33
9463,2266,__pr_graph_lp_or_cost_row__: item: xyhiphoe,,,True,node-cost:item: xyhiphoe,False,False,-1.3289303168023128e-33,1.1293736028829486e-33
9464,3488,__pr_graph_lp_or_to_or_and__: 15961:item-craft: tree-mk01 --> item: tree-mk01,,,True,item-craft: tree-mk01 --> item: tree-mk01,False,False,1.3287015416274036e-33,1.129179181369442e-33
9465,8639,__pr_graph_lp_or_to_or_and__: 8521:fluid-create-temperature: tin-bottom-pulp: 10 --> fluid-create: tin-bottom-pulp,,,True,fluid-create-temperature: tin-bottom-pulp: 10 --> fluid-create: tin-bottom-pulp,False,False,1.3285550378313979e-33,1.1290546770836725e-33
9466,943,__pr_graph_lp_or_cost_row__: item: compost-plant-mk01,,,True,node-cost:item: compost-plant-mk01,False,False,-1.3285248190668118e-33,1.1290289960719567e-33
9467,5882,__pr_graph_lp_or_to_or_and__: 37090:fluid-temperature: fish-emulsion: 10 --> fluid: fish-emulsion:noncoproduct-route,,,True,fluid-temperature: fish-emulsion: 10 --> fluid: fish-emulsion,False,False,-1.3270128146595664e-33,1.1277440394091464e-33
9468,677,__pr_graph_lp_or_cost_row__: item: ammonium-chloride,,,True,node-cost:item: ammonium-chloride,False,False,1.3267593351004532e-33,1.1275286232061196e-33
9469,2272,__pr_graph_lp_or_cost_row__: item: xyhiphoe-pool-mk02,,,True,node-cost:item: xyhiphoe-pool-mk02,False,False,1.326254418003728e-33,1.127099526184646e-33
9470,2353,__pr_graph_lp_or_to_or_and__: 10125:item-craft: buffer-chest --> item: buffer-chest,,,True,item-craft: buffer-chest --> item: buffer-chest,False,False,1.3262370974170401e-33,1.1270848065163952e-33
9471,1494,__pr_graph_lp_or_cost_row__: item: molten-lead-barrel,,,True,node-cost:item: molten-lead-barrel,False,False,1.325972504900311e-33,1.1268599461154126e-33
9472,459,__pr_graph_lp_or_cost_row__: entity: py-tank-7000,,,True,node-cost:entity: py-tank-7000,False,False,1.3257509853630461e-33,1.1266716907082278e-33
9473,9823,entity-mine: centrifuge-mk02,entity-mine,centrifuge-mk02,False,,True,False,1.3246117807166786e-33,1.1257035529213009e-33
9474,5888,__pr_graph_lp_or_to_or_and__: 37098:fluid-temperature: fish-oil: 10 --> fluid: fish-oil:noncoproduct-route,,,True,fluid-temperature: fish-oil: 10 --> fluid: fish-oil,False,False,1.3218874903492382e-33,1.123388351297352e-33
9475,2819,__pr_graph_lp_or_to_or_and__: 13381:item-craft: melamine --> item: melamine,,,True,item-craft: melamine --> item: melamine,False,False,-1.3215743088100164e-33,1.1231221981673983e-33
9476,5503,__pr_graph_lp_or_to_or_and__: 36584:fluid-temperature: armac-12: 10 --> fluid-temperature-range: armac-12: 10: 10:noncoproduct-route,,,True,fluid-temperature: armac-12: 10 --> fluid-temperature-range: armac-12: 10: 10,False,False,-1.321554841773066e-33,1.1231056543671853e-33
9477,3180,__pr_graph_lp_or_to_or_and__: 14675:item-craft: pelt --> item: pelt,,,True,item-craft: pelt --> item: pelt,False,False,1.3206681352169832e-33,1.1223520986951672e-33
9478,1136,__pr_graph_lp_or_cost_row__: item: fawogae-spore-mk02,,,True,node-cost:item: fawogae-spore-mk02,False,False,1.3202800302282364e-33,1.1220222728766906e-33
9479,7115,__pr_graph_lp_or_to_or_and__: 38674:entity-operate: yaedols-culture-mk01 --> recipe-category: yaedols__2__0:noncoproduct-route,,,True,entity-operate: yaedols-culture-mk01 --> recipe-category: yaedols__2__0,False,False,1.3202422948419003e-33,1.1219902039648119e-33
9480,9375,entity-build: creature-chamber-mk01,entity-build,creature-chamber-mk01,False,,False,False,-1.3201660104431099e-33,1.121925374691812e-33
9481,4538,__pr_graph_lp_or_to_or_and__: 35015:entity-build: ground-borer-mk02 --> entity: ground-borer-mk02:noncoproduct-route,,,True,entity-build: ground-borer-mk02 --> entity: ground-borer-mk02,False,False,1.3196200379930865e-33,1.1214613873290724e-33
9482,8171,__pr_graph_lp_or_to_or_and__: 7403:fluid-create-temperature: aromatics: 10 --> fluid-create: aromatics,,,True,fluid-create-temperature: aromatics: 10 --> fluid-create: aromatics,False,False,-1.3181793033326249e-33,1.120236998304523e-33
9483,10116,entity-mine: py-tank-4000,entity-mine,py-tank-4000,False,,True,False,1.3179267800468707e-33,1.1200223947775823e-33
9484,5471,__pr_graph_lp_or_to_or_and__: 36542:fluid-temperature: coal-pulp-05: 10 --> fluid: coal-pulp-05:noncoproduct-route,,,True,fluid-temperature: coal-pulp-05: 10 --> fluid: coal-pulp-05,False,False,1.3169592273976602e-33,1.1192001331378245e-33
9485,1714,__pr_graph_lp_or_cost_row__: item: polybutadiene-barrel,,,True,node-cost:item: polybutadiene-barrel,False,False,-1.3163664085491746e-33,1.1186963339917698e-33
9486,2319,__pr_graph_lp_or_to_or_and__: 10026:item-craft: logistic-science-pack --> item: logistic-science-pack,,,True,item-craft: logistic-science-pack --> item: logistic-science-pack,False,False,1.3160745903012956e-33,1.1184483361683872e-33
9487,1563,__pr_graph_lp_or_cost_row__: item: navens-spore-mk02,,,True,node-cost:item: navens-spore-mk02,False,False,1.3159928196062713e-33,1.1183788444401287e-33
9488,6913,__pr_graph_lp_or_to_or_and__: 38416:entity-operate: cracker-mk02 --> recipe-category: cracker__1__0:noncoproduct-route,,,True,entity-operate: cracker-mk02 --> recipe-category: cracker__1__0,False,False,-1.3145719279178369e-33,1.1171713186991742e-33
9489,9801,entity-mine: boiler,entity-mine,boiler,False,,True,False,1.3140332030945974e-33,1.1167134906348341e-33
9490,3470,__pr_graph_lp_or_to_or_and__: 15907:item-craft: nco-py-crane-mk2 --> item: nco-py-crane-mk2,,,True,item-craft: nco-py-crane-mk2 --> item: nco-py-crane-mk2,False,False,-1.3133499753844481e-33,1.1161328587304785e-33
9491,9476,entity-build: jig-mk02,entity-build,jig-mk02,False,,False,False,-1.3112906307891173e-33,1.1143827523510843e-33
9492,7680,__pr_graph_lp_or_to_or_and__: 5412:item: rennea-plantation-mk02 --> entity-build-item: rennea-plantation-mk02,,,True,item: rennea-plantation-mk02 --> entity-build-item: rennea-plantation-mk02,False,False,1.3111819800107523e-33,1.1142904169445797e-33
9493,10050,entity-mine: phosphate-mine-02,entity-mine,phosphate-mine-02,False,,True,False,-1.3110330187096955e-33,1.1141638241811085e-33
9494,268,__pr_graph_lp_or_cost_row__: entity: ground-borer,,,True,node-cost:entity: ground-borer,False,False,1.3105672289914713e-33,1.1137679790373823e-33
9495,6940,__pr_graph_lp_or_to_or_and__: 38451:entity-operate: coalbed-mk01 --> recipe-category: coalbed__2__2:noncoproduct-route,,,True,entity-operate: coalbed-mk01 --> recipe-category: coalbed__2__2,False,False,-1.310170057755269e-33,1.1134304483901241e-33
9496,3481,__pr_graph_lp_or_to_or_and__: 15940:item-craft: fluidavan --> item: fluidavan,,,True,item-craft: fluidavan --> item: fluidavan,False,False,-1.310044972890872e-33,1.1133241466960593e-33
9497,3287,__pr_graph_lp_or_to_or_and__: 14968:item-craft: charcoal-briquette --> item: charcoal-briquette,,,True,item-craft: charcoal-briquette --> item: charcoal-briquette,False,False,1.3097243659729154e-33,1.113051683207595e-33
9498,4940,__pr_graph_lp_or_to_or_and__: 35822:entity-build: py-tank-1000 --> entity: py-tank-1000:noncoproduct-route,,,True,entity-build: py-tank-1000 --> entity: py-tank-1000,False,False,-1.3094533262410176e-33,1.112821343727287e-33
9499,5441,__pr_graph_lp_or_to_or_and__: 36502:fluid-temperature: petroleum-sulfonates: 10 --> fluid: petroleum-sulfonates:noncoproduct-route,,,True,fluid-temperature: petroleum-sulfonates: 10 --> fluid: petroleum-sulfonates,False,False,1.3093058734670204e-33,1.1126960329653013e-33
9500,6791,__pr_graph_lp_or_to_or_and__: 38266:entity-operate: smelter-mk02 --> recipe-category: py-rawores-smelter__1__1:noncoproduct-route,,,True,entity-operate: smelter-mk02 --> recipe-category: py-rawores-smelter__1__1,False,False,-1.3092966134511064e-33,1.1126881634649948e-33
9501,12011,recipe: blood-meal-pyvoid,recipe,blood-meal-pyvoid,False,,True,True,1.3087642596779906e-33,1.1122357497521383e-33
9502,990,__pr_graph_lp_or_cost_row__: item: cresylic-acid-barrel,,,True,node-cost:item: cresylic-acid-barrel,False,False,-1.3074632994696487e-33,1.1111301461707272e-33
9503,5693,__pr_graph_lp_or_to_or_and__: 36838:fluid-temperature: ech: 10 --> fluid: ech:noncoproduct-route,,,True,fluid-temperature: ech: 10 --> fluid: ech,False,False,1.3073135920155799e-33,1.111002919299128e-33
9504,3058,__pr_graph_lp_or_to_or_and__: 14336:item-craft: fungal-substrate --> item: fungal-substrate,,,True,item-craft: fungal-substrate --> item: fungal-substrate,False,False,1.3065663175843089e-33,1.1103678581479778e-33
9505,6608,__pr_graph_lp_or_to_or_and__: 38045:entity-operate: centrifugal-pan-mk02 --> recipe-category: pan__2__1:noncoproduct-route,,,True,entity-operate: centrifugal-pan-mk02 --> recipe-category: pan__2__1,False,False,-1.3037996138777046e-33,1.1080166121166916e-33
9506,3521,__pr_graph_lp_or_to_or_and__: 16095:item-craft: yaedols --> item: yaedols,,,True,item-craft: yaedols --> item: yaedols,False,False,1.3034367191854822e-33,1.1077082109305343e-33
9507,7202,__pr_graph_lp_or_to_or_and__: 38792:entity-operate: py-oil-powerplant-mk01 --> recipe-category: oil-powerplant__1__1:noncoproduct-route,,,True,entity-operate: py-oil-powerplant-mk01 --> recipe-category: oil-powerplant__1__1,False,False,-1.3023276562881617e-33,1.1067656887047004e-33
9508,2027,__pr_graph_lp_or_cost_row__: item: slaughterhouse-mk02,,,True,node-cost:item: slaughterhouse-mk02,False,False,-1.3019879313899025e-33,1.1064769780571329e-33
9509,6707,__pr_graph_lp_or_to_or_and__: 38166:entity-operate: flotation-cell-mk02 --> recipe-category: flotation__3__3:noncoproduct-route,,,True,entity-operate: flotation-cell-mk02 --> recipe-category: flotation__3__3,False,False,1.3011511207737921e-33,1.1057658257803743e-33
9510,8538,__pr_graph_lp_or_to_or_and__: 8305:fluid-craft-temperature: fines-pulp: 10 --> fluid-craft-temperature: fines-pulp,,,True,fluid-craft-temperature: fines-pulp: 10 --> fluid-craft-temperature: fines-pulp,False,False,1.3006352390574519e-33,1.1053274106240053e-33
9511,6379,__pr_graph_lp_or_to_or_and__: 37748:entity-operate: tar-processing-unit --> recipe-category: tar__2__2:noncoproduct-route,,,True,entity-operate: tar-processing-unit --> recipe-category: tar__2__2,False,False,1.3002869551245852e-33,1.1050314261956912e-33
9512,5065,__pr_graph_lp_or_to_or_and__: 36007:fluid-temperature: aromatics: 10 --> fluid: aromatics:noncoproduct-route,,,True,fluid-temperature: aromatics: 10 --> fluid: aromatics,False,False,-1.2986453779984469e-33,1.1036363538958749e-33
9513,6996,__pr_graph_lp_or_to_or_and__: 38523:entity-operate: seaweed-crop-mk02 --> recipe-category: seaweed__2__0:noncoproduct-route,,,True,entity-operate: seaweed-crop-mk02 --> recipe-category: seaweed__2__0,False,False,-1.2966103714220637e-33,1.1019069308554023e-33
9514,11018,fluid-temperature: mibc: 10,fluid-temperature,mibc: 10,False,,False,False,1.2965275527712426e-33,1.1018365485359676e-33
9515,10061,entity-mine: programmable-speaker,entity-mine,programmable-speaker,False,,True,False,1.2963540710429955e-33,1.1016891174163764e-33
9516,744,__pr_graph_lp_or_cost_row__: item: bakelite,,,True,node-cost:item: bakelite,False,False,1.2959028908420827e-33,1.101305687974959e-33
9517,16147,recipe: yaedols-spores-pyvoid,recipe,yaedols-spores-pyvoid,False,,True,True,1.2958818090944704e-33,1.1012877719345503e-33
9518,1185,__pr_graph_lp_or_cost_row__: item: fluidavan,,,True,node-cost:item: fluidavan,False,False,1.2957627437451275e-33,1.101186585844606e-33
9519,287,__pr_graph_lp_or_cost_row__: entity: hydrocyclone-mk01,,,True,node-cost:entity: hydrocyclone-mk01,False,False,-1.294164453923976e-33,1.0998283006802577e-33
9520,5157,__pr_graph_lp_or_to_or_and__: 36129:fluid-temperature: vanadium-solution: 10 --> fluid-temperature-range: vanadium-solution: 10: 10:noncoproduct-route,,,True,fluid-temperature: vanadium-solution: 10 --> fluid-temperature-range: vanadium-solution: 10: 10,False,False,-1.2936833282576232e-33,1.0994194224867376e-33
9521,838,__pr_graph_lp_or_cost_row__: item: caged-vrauks,,,True,node-cost:item: caged-vrauks,False,False,-1.293618163852336e-33,1.099364043391048e-33
9522,2420,__pr_graph_lp_or_to_or_and__: 12119:item-craft: equipment-chassi --> item: equipment-chassi,,,True,item-craft: equipment-chassi --> item: equipment-chassi,False,False,1.2909939000835076e-33,1.0971338480301293e-33
9523,8024,__pr_graph_lp_or_to_or_and__: 6442:item: antimony-drill-mk02 --> entity-build-item: antimony-drill-mk02,,,True,item: antimony-drill-mk02 --> entity-build-item: antimony-drill-mk02,False,False,-1.2902812961370519e-33,1.0965282511254143e-33
9524,5489,__pr_graph_lp_or_to_or_and__: 36566:fluid-temperature: sl-02: 10 --> fluid: sl-02:noncoproduct-route,,,True,fluid-temperature: sl-02: 10 --> fluid: sl-02,False,False,1.2890041199450388e-33,1.095442860071231e-33
9525,2377,__pr_graph_lp_or_to_or_and__: 10607:item-craft: artillery-turret --> item: artillery-turret,,,True,item-craft: artillery-turret --> item: artillery-turret,False,False,-1.2885954903824329e-33,1.0950955917189858e-33
9526,14184,recipe: mixed-ores,recipe,mixed-ores,False,,True,True,1.2884185316720046e-33,1.0949452057327297e-33
9527,2382,__pr_graph_lp_or_to_or_and__: 10622:item-craft: power-switch --> item: power-switch,,,True,item-craft: power-switch --> item: power-switch,False,False,-1.2876564811378825e-33,1.0942975873087847e-33
9528,1160,__pr_graph_lp_or_cost_row__: item: fish-farm-mk01,,,True,node-cost:item: fish-farm-mk01,False,False,1.2867675923407866e-33,1.0935421770885151e-33
9529,5629,__pr_graph_lp_or_to_or_and__: 36752:fluid-temperature: zinc-overflow: 10 --> fluid-temperature-range: zinc-overflow: 10: 10:noncoproduct-route,,,True,fluid-temperature: zinc-overflow: 10 --> fluid-temperature-range: zinc-overflow: 10: 10,False,False,-1.2866629191110477e-33,1.093453221948354e-33
9530,877,__pr_graph_lp_or_cost_row__: item: chipshooter-mk01,,,True,node-cost:item: chipshooter-mk01,False,False,-1.2862972242720904e-33,1.0931424410950562e-33
9531,3328,__pr_graph_lp_or_to_or_and__: 15077:item-craft: pu-240 --> item: pu-240,,,True,item-craft: pu-240 --> item: pu-240,False,False,1.2860094409676196e-33,1.0928978723142027e-33
9532,5280,__pr_graph_lp_or_to_or_and__: 36292:fluid-temperature: chromite-pulp-04: 10 --> fluid-temperature-range: chromite-pulp-04: 10: 10:noncoproduct-route,,,True,fluid-temperature: chromite-pulp-04: 10 --> fluid-temperature-range: chromite-pulp-04: 10: 10,False,False,-1.285822861858392e-33,1.0927393105610792e-33
9533,341,__pr_graph_lp_or_cost_row__: entity: nano-assembler-mk01,,,True,node-cost:entity: nano-assembler-mk01,False,False,-1.2844311802410829e-33,1.091556608607234e-33
9534,9853,entity-mine: creature-chamber-mk02,entity-mine,creature-chamber-mk02,False,,True,False,1.2842353504401925e-33,1.0913901852778938e-33
9535,8945,__pr_graph_lp_or_to_or_and__: 9282:fluid-create-temperature: sweet-syrup: 10 --> fluid-create: sweet-syrup,,,True,fluid-create-temperature: sweet-syrup: 10 --> fluid-create: sweet-syrup,False,False,-1.2841769672899277e-33,1.0913405691408182e-33
9536,6658,__pr_graph_lp_or_to_or_and__: 38105:entity-operate: gas-separator-mk01 --> recipe-category: gas-separator__2__2:noncoproduct-route,,,True,entity-operate: gas-separator-mk01 --> recipe-category: gas-separator__2__2,False,False,-1.2841205617218546e-33,1.0912926336254402e-33
