rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
21007,16643,__pr_graph_lp_or_to_or_and__: 88051:item-deliver: rennea-mk03 --> item: rennea-mk03:noncoproduct-route,,,True,item-deliver: rennea-mk03 --> item: rennea-mk03,False,False,1.2345584796131316e-56,8.5433868678815891e-57
21008,22875,item-deliver: acid-strip-solution-barrel,item-deliver,acid-strip-solution-barrel,False,,False,False,1.2326847480463361e-56,8.5304202778609108e-57
21009,16474,__pr_graph_lp_or_to_or_and__: 87745:item-deliver: raw-gas-canister --> item: raw-gas-canister:noncoproduct-route,,,True,item-deliver: raw-gas-canister --> item: raw-gas-canister,False,False,1.2299023642102547e-56,8.5111656358823199e-57
21010,11574,__pr_graph_lp_or_to_or_and__: 79666:entity-build: concrete-wall --> entity: concrete-wall:noncoproduct-route,,,True,entity-build: concrete-wall --> entity: concrete-wall,False,False,1.2293274421304301e-56,8.5071870623048509e-57
21011,25492,item-deliver: tar-extractor-mk01,item-deliver,tar-extractor-mk01,False,,False,False,1.2290355710100661e-56,8.5051672568942453e-57
21012,10992,__pr_graph_lp_or_to_or_and__: 78504:entity-build: particle-accelerator-mk04 --> entity: particle-accelerator-mk04:noncoproduct-route,,,True,entity-build: particle-accelerator-mk04 --> entity: particle-accelerator-mk04,False,False,1.2290097283901738e-56,8.5049884208949272e-57
21013,19502,entity-build: arqad-hive-mk04,entity-build,arqad-hive-mk04,False,,False,False,1.2271182761064873e-56,8.4918992000370083e-57
21014,12429,__pr_graph_lp_or_to_or_and__: 80757:fluid-temperature: phosphorous-acid: 10 --> fluid: phosphorous-acid:noncoproduct-route,,,True,fluid-temperature: phosphorous-acid: 10 --> fluid: phosphorous-acid,False,False,1.2256816534565949e-56,8.4819574894709456e-57
21015,25860,item-deliver: zipir-food-01,item-deliver,zipir-food-01,False,,False,False,1.2241183933275818e-56,8.4711394227063163e-57
21016,8659,__pr_graph_lp_or_to_or_and__: 33784:item-craft: nacelle-mk03 --> item: nacelle-mk03,,,True,item-craft: nacelle-mk03 --> item: nacelle-mk03,False,False,1.2239666726626745e-56,8.4700894859414245e-57
21017,23862,item-deliver: fusion-reactor-mk01,item-deliver,fusion-reactor-mk01,False,,False,False,1.2234508776907499e-56,8.4665200835498581e-57
21018,3407,__pr_graph_lp_or_cost_row__: item: sb-phosphate-3-barrel,,,True,node-cost:item: sb-phosphate-3-barrel,False,False,1.2232073533082826e-56,8.4648348470498968e-57
